killed_by,killer_name,killer_placement,match_id,time,victim_name,victim_placement
AKM,KUNJI-boy,2.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1342,UCseedKirito,15.0
Down and Out,lzhdt1314,3.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1009,Agshark,19.0
Down and Out,lzhdt1314,3.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,265,DAPIYANZ1,31.0
Bluezone,,,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1489,chiqian27,11.0
M416,dicd,23.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,546,liuxuelei888,24.0
M416,Wokk1,7.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1490,fenghui666,10.0
Down and Out,fenghui666,10.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,123,Chinasfirstpeng,33.0
S1897,mangguo945,5.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,174,JMPikachu,32.0
M416,Fzzdemmmmm,10.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,620,bandaikuan,23.0
Down and Out,Fzzdemmmmm,10.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,620,dicd,23.0
AUG,KUNJI-boy,2.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1831,lzhdt1314,3.0
Pickup Truck,,,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,887,YISAOYI,20.0
Grenade,IAmWhiteWookie,1.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1888,R-yourmother,2.0
SCAR-L,JXDZW,12.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,724,zhangshi_817,21.0
Mini 14,ruicosta,9.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1060,mirendamowang,38.0
UMP9,Wokk1,7.0,2U4GBNA0YmnpASIHEfBOq_5LvCRigZ3dmMKiupyEJoKJe6nTFqRIKCpSEpea_BYQ,1142,LIUYU1012,18.0
DP-28,LaughKK,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,838,galion2000,17.0
Down and Out,AnShan-Hero,14.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,279,Ulrikx,31.0
AKM,YJ85858,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,578,Hupah,23.0
Micro UZI,AnShan-Hero,14.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,279,TheBestLadyman,31.0
UMP9,A-guangjie,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,417,AssCafeteria,23.0
SCAR-L,Allure_MKlovecc,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1627,joyingmadkiller,4.0
M16A4,galion2000,17.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,135,Am_JuRan,39.0
Punch,BTzhaokuan,42.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,90,GA0963,47.0
Mini 14,LiZhenglz,11.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,743,BUTHET,18.0
UMP9,CTY_0226,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,609,wolfe1017,22.0
Grenade,LiZhenglz,11.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,810,Nikitosez,18.0
Drown,,,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,164,weileziyou,50.0
M16A4,YJ85858,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,236,IvanKush420,37.0
Down and Out,qqz5841201314,26.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,472,Chongemm,26.0
SCAR-L,lyn0225,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,134,OZFby,47.0
Grenade,Hupah,23.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,451,JohnnyAz,
P1911,BeThu,46.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,111,dongcunrui2017,38.0
Vector,SieuNupLum,32.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,229,Raining1987,38.0
AKM,Ana-No1,18.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,612,LZOWO,21.0
M16A4,YJ85858,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1206,KILLmeX1,11.0
Bluezone,,,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1310,CallMedid-,46.0
AKM,halouyouyou,28.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,302,NoLuckLeprechaun,29.0
AKM,douyu-whj,3.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1337,JACK_CAOLEI,8.0
Down and Out,A_scard,40.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,205,FDM-SIXhyq,40.0
UMP9,YJ85858,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,220,Warstang76,37.0
Punch,XchengL,48.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,115,DOOZkhloe,46.0
Down and Out,sxjaaa,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,822,visla0003,17.0
M416,LaughKK,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,259,ilyx_,34.0
S12K,Raining1987,38.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,118,BeThu,46.0
S1897,drunk-awm,24.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,205,A_scard,40.0
Pan,HxIngQiNg_ONE,19.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,107,Atao1010,45.0
Grenade,Allure_MKlovecc,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1843,LaughKK,2.0
Punch,LaughKK,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,112,chenxingo,34.0
Down and Out,Allure_MKlovecc,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1627,all-the-mistake,4.0
AKM,ZhouXx000,28.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,227,BOSTONAUSTIN,29.0
S1897,lyn0225,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,278,SieuNupLum,32.0
M16A4,Blueyes98k,18.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1186,Prostitute7099,12.0
S12K,Raining1987,38.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,138,Nol0,46.0
Down and Out,douyu-whj,3.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1337,liutong0000,8.0
Grenade,douyu-whj,3.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1603,linghang898,5.0
S12K,Raining1987,38.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,100,chenww66,50.0
Down and Out,galion2000,17.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,496,heibaihuiZ,25.0
AKM,lyn0225,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,938,1040081303,14.0
Micro UZI,KILLmeX1,11.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,173,StarYX666,43.0
M416,LiZhenglz,11.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,170,xh19950423,43.0
M16A4,yang-bing1314,20.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,106,SHANGJINSB,36.0
S1897,gadapa83,6.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,127,TLBBOY,30.0
AKM,galion2000,17.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,496,AAAHuang1,25.0
M416,sxjaaa,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1285,lyn0225,10.0
Punch,CallMedid-,46.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,133,XchengL,48.0
UMP9,xiongmao14,33.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,126,OhWhy-so-serious,16.0
SCAR-L,gadapa83,6.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,808,LiBaoGG,15.0
S1897,gadapa83,6.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,279,Runn9,30.0
S686,Runn9,30.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,174,tksekdk,6.0
SCAR-L,dmj123,20.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,247,beilunji,33.0
AKM,sxjaaa,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,865,bigbiansupperman,16.0
SCAR-L,Allure_MKlovecc,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1191,LiZhenglz,11.0
Down and Out,DOOZkhloe,46.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,133,Yam-Wei,48.0
M16A4,bigbiansupperman,16.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,237,YxlXiao,36.0
S686,kim023,35.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,186,Yellow_ojbk,41.0
SCAR-L,gadapa83,6.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,910,1809434956,15.0
S1897,Ana-No1,18.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,416,halouyouyou,28.0
S1897,Ana-No1,18.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,405,ZhouXx000,28.0
SCAR-L,bigbiansupperman,16.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,622,dmj123,20.0
Down and Out,lyn0225,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,938,AnShan-Hero,14.0
Down and Out,Ana-No1,18.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,612,ZG-15,21.0
SCAR-L,Allure_MKlovecc,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1684,james867481928,3.0
SCAR-L,dmj123,20.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,261,xiongmao14,33.0
SCAR-L,Raining1987,38.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,218,GloryVaDa69,32.0
UMP9,sxjaaa,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,472,qqz5841201314,26.0
Tommy Gun,LZOWO,21.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,255,kim023,35.0
SCAR-L,Allure_MKlovecc,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1518,gadapa83,6.0
S1897,Nikitosez,18.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,104,DoctorXc,49.0
S1897,Yellow_ojbk,41.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,125,yanhuafei,35.0
S1897,CTY_0226,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,117,WANGDATENG1,42.0
M416,HHH12330,5.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1111,sunyouu,13.0
S1897,CTY_0226,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,175,BTzhaokuan,42.0
Down and Out,douyu-whj,3.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1603,HHH12330,5.0
Down and Out,xh19950423,43.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,93,sLoveyy13,49.0
M416,Prostitute7099,12.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,545,drunk-awm,24.0
Down and Out,dongcunrui2017,38.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,100,hebingzzz,50.0
Down and Out,Allure_MKlovecc,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1774,sxjaaa,2.0
Down and Out,kim023,35.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,186,yilaifen,41.0
M16A4,qqz5841201314,26.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,153,Mr-Gao1990,45.0
Down and Out,sxjaaa,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,637,Maxiang_China,19.0
Punch,Blueyes98k,18.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,687,Ana-No1,18.0
Mini 14,james867481928,3.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1491,Blueyes98k,18.0
Down and Out,Prostitute7099,12.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,405,drunk-98k,24.0
Down and Out,bigbiansupperman,16.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,622,yang-bing1314,20.0
Grenade,galion2000,17.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,222,NeverMore_Shen,39.0
SCAR-L,drunk-awm,24.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,543,Wuwukai500wan,12.0
Down and Out,CTY_0226,10.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,609,Ch0un_6,22.0
Down and Out,Hupah,23.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,453,A-guangjie,
Falling,linghang898,5.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1096,xx00-00xx,13.0
M416,LaughKK,2.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,637,HxIngQiNg_ONE,19.0
Down and Out,YJ85858,1.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,1684,douyu-whj,3.0
Down and Out,AnShan-Hero,14.0,2U4GBNA0YmmLoMqCEXfaPqDc0Y-fTLzBpcHUv4DhaAirrwWt91OBaVaNPqwwer44,838,CTY_0226,10.0
Kar98k,KingCccheng,1.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1777,Chris-C137,2.0
M416,wansuiye1025,16.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,713,FuriousEnigma,29.0
Down and Out,Poo-chai,1.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1742,elephantgks,3.0
Down and Out,MZ_LCY_ECBS2,16.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,713,Simbus,29.0
Kar98k,KingCccheng,1.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1849,Rawket,2.0
Tommy Gun,qpkjl6666,39.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,221,Lordbarrel,41.0
M416,z1704849656,3.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,732,F9650B,27.0
S12K,yuege991,26.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,188,SCKeNnYS,41.0
Micro UZI,Kaoridabezt,32.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,452,qwerxdf,33.0
DP-28,guoke-6666,12.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1146,wansuiye1025,16.0
Down and Out,Poo-chai,1.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,275,Gunners_1,38.0
AKM,huangjingdadang,5.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1514,Ax666V587,9.0
M416,Eternal-DXC,36.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,174,Yangminghan0,43.0
Kar98k,Chris-C137,2.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1226,AgentWjx,15.0
M416,Kingsxiao,13.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1255,Angbai999,14.0
S1897,katakuri00,37.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,349,#unknown,6.0
M16A4,PYDDJB,6.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,354,katakuri00,37.0
M16A4,Kingsxiao,13.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1063,#unknown,20.0
AKM,hemingyu0801,24.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,385,liltiger808,35.0
Bluezone,,,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,806,Big-Dawwwg,41.0
M16A4,FuriousEnigma,29.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,436,ConstantineWong,34.0
DP-28,guoke-6666,12.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,257,WEITONG123,40.0
S1897,asdauwdhua,26.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,257,thatchenqian,41.0
SKS,Simbus,29.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,492,yssxin,32.0
Bluezone,,,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,880,SoCoolfire,40.0
SCAR-L,KingCccheng,1.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1621,PYDDJB,6.0
Micro UZI,CoolMinYin,40.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,154,YCLH,42.0
Bluezone,,,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1019,Kaoridabezt,32.0
Down and Out,Vnxxx,28.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,732,Sen_try,27.0
AKM,F9650B,27.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,469,1Aurea,31.0
M16A4,Chris-C137,2.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1489,pydMelody,10.0
AKM,huangjingdadang,5.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1519,Shao000001,8.0
Bluezone,,,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,856,#unknown,23.0
SCAR-L,Angbai999,14.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,839,hemingyu0801,24.0
Bluezone,,,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1138,asdauwdhua,26.0
SCAR-L,JDJ5M,30.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,151,A-S-X-ZZs11011,39.0
M416,F9650B,27.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,716,Vnxxx,28.0
Down and Out,Poo-chai,1.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1671,Socso,4.0
M16A4,Rawket,2.0,2U4GBNA0Ymld9aYSjZ6ieEvtqduMS6sPw4kdZS2NclgYLWSwqBAysAK6d1oe7ZAc,1226,zxcvbnm10086,15.0
